TIME;TEMP;HUM
2020-01-01 14:11:03;21.4;36.0
2020-01-01 14:11:04;21.5;35.8
2020-01-01 14:11:05;21.4;35.8
2020-01-01 14:11:06;21.4;35.6
2020-01-01 14:11:07;21.4;35.4
2020-01-01 14:11:08;21.3;35.4
2020-01-01 14:11:09;21.4;35.4
2020-01-01 14:11:10;21.4;35.199999999999996
2020-01-01 14:11:11;21.4;35.4
2020-01-01 14:11:12;21.4;35.6
2020-01-01 14:11:13;21.3;35.6
2020-01-01 14:11:14;21.3;35.4
2020-01-01 14:11:15;21.4;35.4
2020-01-01 14:11:16;21.5;35.4
2020-01-01 14:11:17;21.4;35.199999999999996
2020-01-01 14:11:18;21.5;35.199999999999996
2020-01-01 14:11:19;21.4;35.199999999999996
2020-01-01 14:11:20;21.5;35.4
2020-01-01 14:11:21;21.6;35.199999999999996
2020-01-01 14:11:22;21.5;35.0
2020-01-01 14:11:23;21.4;35.199999999999996
2020-01-01 14:11:24;21.4;35.0
2020-01-01 14:11:25;21.4;35.0
2020-01-01 14:11:26;21.4;35.199999999999996
2020-01-01 14:11:27;21.3;35.4
2020-01-01 14:11:28;21.3;35.6
2020-01-01 14:11:29;21.3;35.8
2020-01-01 14:11:30;21.3;35.6
2020-01-01 14:11:31;21.3;35.6
2020-01-01 14:11:32;21.4;35.4
2020-01-01 14:11:33;21.3;35.6
2020-01-01 14:11:34;21.4;35.4
2020-01-01 14:11:35;21.3;35.6
2020-01-01 14:11:36;21.4;35.6
2020-01-01 14:11:37;21.4;35.4
2020-01-01 14:11:38;21.4;35.199999999999996
2020-01-01 14:11:39;21.3;35.199999999999996
2020-01-01 14:11:40;21.4;35.4
2020-01-01 14:11:41;21.4;35.4
2020-01-01 14:11:42;21.5;35.199999999999996
2020-01-01 14:11:43;21.4;35.4
2020-01-01 14:11:44;21.4;35.199999999999996
2020-01-01 14:11:45;21.3;35.4
2020-01-01 14:11:46;21.2;35.6
2020-01-01 14:11:47;21.3;35.6
2020-01-01 14:11:48;21.4;35.4
2020-01-01 14:11:49;21.5;35.6
2020-01-01 14:11:50;21.5;35.6
2020-01-01 14:11:51;21.5;35.4
2020-01-01 14:11:52;21.5;35.6
2020-01-01 14:11:53;21.4;35.6
2020-01-01 14:11:54;21.5;35.8
2020-01-01 14:11:55;21.5;35.8
2020-01-01 14:11:56;21.6;35.6
2020-01-01 14:11:57;21.7;35.4
2020-01-01 14:11:58;21.7;35.6
2020-01-01 14:11:59;21.7;35.6
2020-01-01 14:12:00;21.6;35.8
2020-01-01 14:12:01;21.5;35.6
2020-01-01 14:12:02;21.4;35.6
2020-01-01 14:12:03;21.3;35.8
2020-01-01 14:12:04;21.4;36.0
2020-01-01 14:12:05;21.3;35.8
2020-01-01 14:12:06;21.3;35.8
2020-01-01 14:12:07;21.3;35.8
2020-01-01 14:12:08;21.2;36.0
2020-01-01 14:12:09;21.1;36.2
2020-01-01 14:12:10;21.1;36.2
2020-01-01 14:12:11;21.0;36.0
2020-01-01 14:12:12;20.9;36.0
2020-01-01 14:12:13;20.9;35.8
2020-01-01 14:12:14;20.9;35.8
2020-01-01 14:12:15;20.9;35.6
2020-01-01 14:12:16;20.8;35.4
2020-01-01 14:12:17;20.8;35.199999999999996
2020-01-01 14:12:18;20.8;35.0
2020-01-01 14:12:19;20.8;34.8
2020-01-01 14:12:20;20.8;34.8
2020-01-01 14:12:21;20.9;34.8
2020-01-01 14:12:22;20.8;34.8
2020-01-01 14:12:23;20.8;34.8
2020-01-01 14:12:24;20.9;34.8
2020-01-01 14:12:25;21.0;34.8
2020-01-01 14:12:26;21.0;35.0
2020-01-01 14:12:27;21.0;35.199999999999996
2020-01-01 14:12:28;21.1;35.199999999999996
2020-01-01 14:12:29;21.1;35.4
2020-01-01 14:12:30;21.0;35.199999999999996
2020-01-01 14:12:31;20.9;35.4
2020-01-01 14:12:32;20.9;35.4
2020-01-01 14:12:33;21.0;35.199999999999996
2020-01-01 14:12:34;20.9;35.4
2020-01-01 14:12:35;20.9;35.6
2020-01-01 14:12:36;20.9;35.6
2020-01-01 14:12:37;20.9;35.8
2020-01-01 14:12:38;20.9;35.8
2020-01-01 14:12:39;20.8;35.6
2020-01-01 14:12:40;20.8;35.4
2020-01-01 14:12:41;20.8;35.6
2020-01-01 14:12:42;20.7;35.4
2020-01-01 14:12:43;20.6;35.199999999999996
2020-01-01 14:12:44;20.5;35.4
2020-01-01 14:12:45;20.4;35.199999999999996
2020-01-01 14:12:46;20.4;35.4
2020-01-01 14:12:47;20.5;35.199999999999996
2020-01-01 14:12:48;20.4;35.199999999999996
2020-01-01 14:12:49;20.4;35.4
2020-01-01 14:12:50;20.3;35.4
2020-01-01 14:12:51;20.4;35.4
2020-01-01 14:12:52;20.3;35.4
2020-01-01 14:12:53;20.4;35.6
2020-01-01 14:12:54;20.3;35.8
2020-01-01 14:12:55;20.2;36.0
2020-01-01 14:12:56;20.3;36.2
2020-01-01 14:12:57;20.2;36.2
2020-01-01 14:12:58;20.3;36.2
2020-01-01 14:12:59;20.4;36.4
2020-01-01 14:13:00;20.4;36.2
2020-01-01 14:13:01;20.5;36.4
2020-01-01 14:13:02;20.6;36.2
2020-01-01 14:13:03;20.7;36.0
2020-01-01 14:13:04;20.7;35.8
2020-01-01 14:13:05;20.6;36.0
2020-01-01 14:13:06;20.6;35.8
2020-01-01 14:13:07;20.7;36.0
2020-01-01 14:13:08;20.8;36.0
2020-01-01 14:13:09;20.8;36.2
2020-01-01 14:13:10;20.9;36.2
2020-01-01 14:13:11;20.8;36.0
2020-01-01 14:13:12;20.7;35.8
2020-01-01 14:13:13;20.7;36.0
2020-01-01 14:13:14;20.7;36.2
2020-01-01 14:13:15;20.6;36.2
2020-01-01 14:13:16;20.7;36.4
2020-01-01 14:13:17;20.6;36.4
2020-01-01 14:13:18;20.6;36.6
2020-01-01 14:13:19;20.6;36.4
2020-01-01 14:13:20;20.5;36.6
2020-01-01 14:13:21;20.5;36.4
2020-01-01 14:13:22;20.4;36.6
2020-01-01 14:13:23;20.4;36.4
2020-01-01 14:13:24;20.4;36.2
2020-01-01 14:13:25;20.5;36.4
2020-01-01 14:13:26;20.6;36.4
2020-01-01 14:13:27;20.7;36.4
2020-01-01 14:13:28;20.7;36.4
2020-01-01 14:13:29;20.7;36.6
2020-01-01 14:13:30;20.7;36.8
2020-01-01 14:13:31;20.8;36.8
2020-01-01 14:13:32;20.8;36.6
2020-01-01 14:13:33;20.9;36.4
2020-01-01 14:13:34;20.8;36.6
2020-01-01 14:13:35;20.9;36.6
2020-01-01 14:13:36;20.8;36.6
2020-01-01 14:13:37;20.8;36.4
2020-01-01 14:13:38;20.7;36.4
2020-01-01 14:13:39;20.6;36.2
2020-01-01 14:13:40;20.6;36.2
2020-01-01 14:13:41;20.5;36.0
2020-01-01 14:13:42;20.5;36.2
2020-01-01 14:13:43;20.6;36.4
2020-01-01 14:13:44;20.6;36.4
2020-01-01 14:13:45;20.5;36.6
2020-01-01 14:13:46;20.5;36.4
2020-01-01 14:13:47;20.6;36.6
2020-01-01 14:13:48;20.7;36.6
2020-01-01 14:13:49;20.7;36.6
2020-01-01 14:13:50;20.8;36.6
2020-01-01 14:13:51;20.9;36.8
2020-01-01 14:13:52;20.9;36.6
2020-01-01 14:13:53;20.8;36.8
2020-01-01 14:13:54;20.8;36.6
2020-01-01 14:13:55;20.7;36.6
2020-01-01 14:13:56;20.7;36.8
2020-01-01 14:13:57;20.8;36.8
2020-01-01 14:13:58;20.9;37.0
2020-01-01 14:13:59;20.9;37.2
2020-01-01 14:14:00;21.0;37.0
2020-01-01 14:14:01;21.1;37.0
2020-01-01 14:14:02;21.1;37.0
2020-01-01 14:14:03;21.0;37.2
2020-01-01 14:14:04;21.0;37.4
2020-01-01 14:14:05;21.0;37.6
2020-01-01 14:14:06;21.0;37.8
2020-01-01 14:14:07;21.0;38.0
2020-01-01 14:14:08;21.0;37.8
2020-01-01 14:14:09;21.1;37.8
2020-01-01 14:14:10;21.0;38.0
2020-01-01 14:14:11;21.0;38.2
2020-01-01 14:14:12;21.0;38.4
2020-01-01 14:14:13;20.9;38.6
2020-01-01 14:14:14;21.0;38.4
2020-01-01 14:14:15;20.9;38.2
2020-01-01 14:14:16;20.9;38.4
2020-01-01 14:14:17;21.0;38.2
2020-01-01 14:14:18;21.1;38.2
2020-01-01 14:14:19;21.1;38.0
2020-01-01 14:14:20;21.0;37.8
2020-01-01 14:14:21;21.0;37.6
2020-01-01 14:14:22;20.9;37.8
2020-01-01 14:14:23;20.8;37.8
2020-01-01 14:14:24;20.8;38.0
2020-01-01 14:14:25;20.8;38.0
2020-01-01 14:14:26;20.8;38.0
2020-01-01 14:14:27;20.8;37.8
2020-01-01 14:14:28;20.7;37.8
2020-01-01 14:14:29;20.7;37.6
2020-01-01 14:14:30;20.7;37.6
2020-01-01 14:14:31;20.7;37.6
2020-01-01 14:14:32;20.7;37.8
2020-01-01 14:14:33;20.7;38.0
2020-01-01 14:14:34;20.7;37.8
2020-01-01 14:14:35;20.7;38.0
2020-01-01 14:14:36;20.6;38.0
2020-01-01 14:14:37;20.7;38.2
2020-01-01 14:14:38;20.8;38.4
2020-01-01 14:14:39;20.8;38.4
2020-01-01 14:14:40;20.9;38.2
2020-01-01 14:14:41;20.9;38.0
2020-01-01 14:14:42;20.9;38.2
2020-01-01 14:14:43;21.0;38.4
2020-01-01 14:14:44;21.0;38.2
2020-01-01 14:14:45;20.9;38.0
2020-01-01 14:14:46;20.8;37.8
2020-01-01 14:14:47;20.7;38.0
2020-01-01 14:14:48;20.8;38.2
2020-01-01 14:14:49;20.8;38.0
2020-01-01 14:14:50;20.9;38.0
2020-01-01 14:14:51;20.9;38.2
2020-01-01 14:14:52;21.0;38.2
2020-01-01 14:14:53;21.1;38.0
2020-01-01 14:14:54;21.1;38.2
2020-01-01 14:14:55;21.2;38.0
2020-01-01 14:14:56;21.1;38.0
2020-01-01 14:14:57;21.1;38.0
2020-01-01 14:14:58;21.2;37.8
2020-01-01 14:14:59;21.2;38.0
2020-01-01 14:15:00;21.3;38.0
2020-01-01 14:15:01;21.2;38.2
2020-01-01 14:15:02;21.1;38.2
2020-01-01 14:15:03;21.0;38.2
2020-01-01 14:15:04;21.0;38.0
2020-01-01 14:15:05;21.0;37.8
2020-01-01 14:15:06;21.0;38.0
2020-01-01 14:15:07;21.0;37.8
2020-01-01 14:15:08;21.1;37.6
2020-01-01 14:15:09;21.2;37.4
2020-01-01 14:15:10;21.2;37.6
2020-01-01 14:15:11;21.1;37.4
2020-01-01 14:15:12;21.1;37.2
2020-01-01 14:15:13;21.1;37.4
2020-01-01 14:15:14;21.0;37.2
2020-01-01 14:15:15;20.9;37.0
2020-01-01 14:15:16;20.8;36.8
2020-01-01 14:15:17;20.8;36.8
2020-01-01 14:15:18;20.7;36.6
2020-01-01 14:15:19;20.7;36.8
2020-01-01 14:15:20;20.8;36.8
2020-01-01 14:15:21;20.8;36.8
2020-01-01 14:15:22;20.8;36.8
2020-01-01 14:15:23;20.7;36.8
2020-01-01 14:15:24;20.8;36.6
2020-01-01 14:15:25;20.8;36.8
2020-01-01 14:15:26;20.7;36.8
2020-01-01 14:15:27;20.8;36.6
2020-01-01 14:15:28;20.9;36.8
2020-01-01 14:15:29;20.8;37.0
2020-01-01 14:15:30;20.9;37.0
2020-01-01 14:15:31;21.0;37.0
2020-01-01 14:15:32;20.9;36.8
2020-01-01 14:15:33;20.8;36.8
2020-01-01 14:15:34;20.7;36.6
2020-01-01 14:15:35;20.8;36.4
2020-01-01 14:15:36;20.7;36.4
2020-01-01 14:15:37;20.8;36.4
2020-01-01 14:15:38;20.9;36.4
2020-01-01 14:15:39;21.0;36.6
2020-01-01 14:15:40;20.9;36.4
2020-01-01 14:15:41;20.9;36.2
2020-01-01 14:15:42;20.8;36.4
2020-01-01 14:15:43;20.8;36.6
2020-01-01 14:15:44;20.7;36.4
2020-01-01 14:15:45;20.7;36.6
2020-01-01 14:15:46;20.7;36.8
2020-01-01 14:15:47;20.6;36.6
2020-01-01 14:15:48;20.6;36.4
2020-01-01 14:15:49;20.6;36.2
2020-01-01 14:15:50;20.5;36.0
2020-01-01 14:15:51;20.6;36.0
2020-01-01 14:15:52;20.5;36.0
2020-01-01 14:15:53;20.5;35.8
2020-01-01 14:15:54;20.6;36.0
2020-01-01 14:15:55;20.5;36.2
2020-01-01 14:15:56;20.4;36.4
2020-01-01 14:15:57;20.4;36.2
2020-01-01 14:15:58;20.5;36.0
2020-01-01 14:15:59;20.5;36.2
2020-01-01 14:16:00;20.5;36.4
2020-01-01 14:16:01;20.5;36.2
2020-01-01 14:16:02;20.6;36.0
2020-01-01 14:16:03;20.7;36.2
2020-01-01 14:16:04;20.8;36.4
2020-01-01 14:16:05;20.7;36.6
2020-01-01 14:16:06;20.8;36.6
2020-01-01 14:16:07;20.9;36.6
2020-01-01 14:16:08;20.8;36.8
2020-01-01 14:16:09;20.7;36.6
2020-01-01 14:16:10;20.6;36.8
2020-01-01 14:16:11;20.6;37.0
2020-01-01 14:16:12;20.7;37.0
2020-01-01 14:16:13;20.6;37.2
2020-01-01 14:16:14;20.7;37.4
2020-01-01 14:16:15;20.8;37.2
2020-01-01 14:16:16;20.9;37.0
2020-01-01 14:16:17;20.8;37.0
2020-01-01 14:16:18;20.8;36.8
2020-01-01 14:16:19;20.7;36.8
2020-01-01 14:16:20;20.6;37.0
2020-01-01 14:16:21;20.7;37.0
2020-01-01 14:16:22;20.7;36.8
2020-01-01 14:16:23;20.8;36.6
2020-01-01 14:16:24;20.7;36.8
2020-01-01 14:16:25;20.6;36.8
2020-01-01 14:16:26;20.5;36.8
2020-01-01 14:16:27;20.4;37.0
2020-01-01 14:16:28;20.4;36.8
2020-01-01 14:16:29;20.5;37.0
2020-01-01 14:16:30;20.6;37.2
2020-01-01 14:16:31;20.7;37.2
2020-01-01 14:16:32;20.7;37.0
2020-01-01 14:16:33;20.7;36.8
2020-01-01 14:16:34;20.6;36.8
2020-01-01 14:16:35;20.6;37.0
2020-01-01 14:16:36;20.6;37.2
2020-01-01 14:16:37;20.7;37.4
2020-01-01 14:16:38;20.6;37.6
2020-01-01 14:16:39;20.7;37.8
2020-01-01 14:16:40;20.6;37.8
2020-01-01 14:16:41;20.6;37.6
2020-01-01 14:16:42;20.7;37.6
2020-01-01 14:16:43;20.7;37.8
2020-01-01 14:16:44;20.7;37.6
2020-01-01 14:16:45;20.8;37.8
2020-01-01 14:16:46;20.9;37.6
2020-01-01 14:16:47;20.9;37.8
2020-01-01 14:16:48;20.8;37.6
2020-01-01 14:16:49;20.9;37.6
2020-01-01 14:16:50;20.8;37.6
2020-01-01 14:16:51;20.9;37.6
2020-01-01 14:16:52;20.8;37.4
2020-01-01 14:16:53;20.9;37.4
2020-01-01 14:16:54;21.0;37.4
2020-01-01 14:16:55;20.9;37.6
2020-01-01 14:16:56;20.8;37.6
2020-01-01 14:16:57;20.7;37.4
2020-01-01 14:16:58;20.6;37.4
2020-01-01 14:16:59;20.5;37.2
2020-01-01 14:17:00;20.6;37.0
2020-01-01 14:17:01;20.6;37.2
2020-01-01 14:17:02;20.5;37.0
2020-01-01 14:17:03;20.4;37.0
2020-01-01 14:17:04;20.5;37.0
2020-01-01 14:17:05;20.4;37.2
2020-01-01 14:17:06;20.4;37.2
2020-01-01 14:17:07;20.5;37.2
2020-01-01 14:17:08;20.4;37.2
2020-01-01 14:17:09;20.5;37.0
2020-01-01 14:17:10;20.6;36.8
2020-01-01 14:17:11;20.6;37.0
2020-01-01 14:17:12;20.7;37.2
2020-01-01 14:17:13;20.6;37.4
2020-01-01 14:17:14;20.7;37.2
2020-01-01 14:17:15;20.7;37.0
2020-01-01 14:17:16;20.6;37.0
2020-01-01 14:17:17;20.7;37.2
2020-01-01 14:17:18;20.6;37.2
2020-01-01 14:17:19;20.6;37.4
2020-01-01 14:17:20;20.5;37.2
2020-01-01 14:17:21;20.4;37.4
2020-01-01 14:17:22;20.4;37.2
2020-01-01 14:17:23;20.3;37.0
2020-01-01 14:17:24;20.4;37.2
2020-01-01 14:17:25;20.3;37.4
2020-01-01 14:17:26;20.4;37.6
2020-01-01 14:17:27;20.5;37.4
2020-01-01 14:17:28;20.6;37.4
2020-01-01 14:17:29;20.6;37.2
2020-01-01 14:17:30;20.7;37.0
2020-01-01 14:17:31;20.7;36.8
2020-01-01 14:17:32;20.8;37.0
2020-01-01 14:17:33;20.9;36.8
2020-01-01 14:17:34;21.0;36.8
2020-01-01 14:17:35;21.1;37.0
2020-01-01 14:17:36;21.2;36.8
2020-01-01 14:17:37;21.3;36.8
2020-01-01 14:17:38;21.3;37.0
2020-01-01 14:17:39;21.2;37.0
2020-01-01 14:17:40;21.2;37.0
2020-01-01 14:17:41;21.2;36.8
2020-01-01 14:17:42;21.2;37.0
2020-01-01 14:17:43;21.2;37.0
2020-01-01 14:17:44;21.3;37.0
2020-01-01 14:17:45;21.3;36.8
2020-01-01 14:17:46;21.2;37.0
2020-01-01 14:17:47;21.2;37.0
2020-01-01 14:17:48;21.2;36.8
2020-01-01 14:17:49;21.3;37.0
2020-01-01 14:17:50;21.2;36.8
2020-01-01 14:17:51;21.1;37.0
2020-01-01 14:17:52;21.2;37.0
2020-01-01 14:17:53;21.2;37.0
2020-01-01 14:17:54;21.1;37.0
2020-01-01 14:17:55;21.2;37.0
2020-01-01 14:17:56;21.1;37.2
2020-01-01 14:17:57;21.1;37.0
2020-01-01 14:17:58;21.2;37.0
2020-01-01 14:17:59;21.1;37.0
2020-01-01 14:18:00;21.2;36.8
2020-01-01 14:18:01;21.2;36.6
2020-01-01 14:18:02;21.2;36.6
2020-01-01 14:18:03;21.2;36.8
2020-01-01 14:18:04;21.1;36.6
2020-01-01 14:18:05;21.1;36.4
2020-01-01 14:18:06;21.2;36.6
2020-01-01 14:18:07;21.1;36.8
2020-01-01 14:18:08;21.0;37.0
2020-01-01 14:18:09;21.0;37.0
2020-01-01 14:18:10;21.1;37.0
2020-01-01 14:18:11;21.1;36.8
2020-01-01 14:18:12;21.0;37.0
2020-01-01 14:18:13;21.0;37.0
2020-01-01 14:18:14;20.9;37.2
2020-01-01 14:18:15;20.8;37.4
2020-01-01 14:18:16;20.7;37.2
2020-01-01 14:18:17;20.8;37.2
2020-01-01 14:18:18;20.7;37.2
2020-01-01 14:18:19;20.7;37.4
2020-01-01 14:18:20;20.7;37.2
2020-01-01 14:18:21;20.6;37.4
2020-01-01 14:18:22;20.6;37.2
2020-01-01 14:18:23;20.7;37.4
2020-01-01 14:18:24;20.8;37.2
2020-01-01 14:18:25;20.9;37.2
2020-01-01 14:18:26;20.8;37.2
2020-01-01 14:18:27;20.8;37.2
2020-01-01 14:18:28;20.7;37.0
2020-01-01 14:18:29;20.8;36.8
2020-01-01 14:18:30;20.9;37.0
2020-01-01 14:18:31;20.8;37.0
2020-01-01 14:18:32;20.9;37.2
2020-01-01 14:18:33;20.9;37.4
2020-01-01 14:18:34;20.9;37.4
2020-01-01 14:18:35;20.9;37.2
2020-01-01 14:18:36;21.0;37.2
2020-01-01 14:18:37;21.1;37.0
2020-01-01 14:18:38;21.1;37.0
2020-01-01 14:18:39;21.2;36.8
2020-01-01 14:18:40;21.1;36.6
2020-01-01 14:18:41;21.1;36.8
2020-01-01 14:18:42;21.1;36.6
2020-01-01 14:18:43;21.2;36.4
2020-01-01 14:18:44;21.1;36.6
2020-01-01 14:18:45;21.0;36.6
2020-01-01 14:18:46;20.9;36.4
2020-01-01 14:18:47;21.0;36.4
2020-01-01 14:18:48;21.0;36.4
2020-01-01 14:18:49;21.0;36.6
2020-01-01 14:18:50;21.0;36.4
2020-01-01 14:18:51;21.1;36.6
2020-01-01 14:18:52;21.2;36.8
2020-01-01 14:18:53;21.2;37.0
2020-01-01 14:18:54;21.2;37.0
2020-01-01 14:18:55;21.1;36.8
2020-01-01 14:18:56;21.1;36.6
2020-01-01 14:18:57;21.1;36.4
2020-01-01 14:18:58;21.2;36.2
2020-01-01 14:18:59;21.1;36.4
2020-01-01 14:19:00;21.1;36.4
2020-01-01 14:19:01;21.2;36.2
2020-01-01 14:19:02;21.1;36.4
2020-01-01 14:19:03;21.1;36.6
2020-01-01 14:19:04;21.0;36.4
2020-01-01 14:19:05;21.1;36.4
2020-01-01 14:19:06;21.0;36.6
2020-01-01 14:19:07;21.0;36.8
2020-01-01 14:19:08;21.1;36.8
2020-01-01 14:19:09;21.2;36.6
2020-01-01 14:19:10;21.1;36.4
2020-01-01 14:19:11;21.0;36.4
2020-01-01 14:19:12;21.1;36.6
2020-01-01 14:19:13;21.2;36.6
2020-01-01 14:19:14;21.3;36.8
2020-01-01 14:19:15;21.4;37.0
2020-01-01 14:19:16;21.5;36.8
2020-01-01 14:19:17;21.5;36.6
2020-01-01 14:19:18;21.4;36.4
2020-01-01 14:19:19;21.5;36.4
2020-01-01 14:19:20;21.4;36.4
2020-01-01 14:19:21;21.3;36.6
2020-01-01 14:19:22;21.4;36.8
2020-01-01 14:19:23;21.5;37.0
2020-01-01 14:19:24;21.5;37.0
2020-01-01 14:19:25;21.6;37.0
2020-01-01 14:19:26;21.5;36.8
2020-01-01 14:19:27;21.4;37.0
2020-01-01 14:19:28;21.5;37.2
2020-01-01 14:19:29;21.6;37.2
2020-01-01 14:19:30;21.6;37.0
2020-01-01 14:19:31;21.6;37.2
2020-01-01 14:19:32;21.6;37.0
2020-01-01 14:19:33;21.6;36.8
2020-01-01 14:19:34;21.6;36.6
2020-01-01 14:19:35;21.6;36.8
2020-01-01 14:19:36;21.6;36.8
2020-01-01 14:19:37;21.5;36.6
2020-01-01 14:19:38;21.5;36.4
2020-01-01 14:19:39;21.6;36.6
2020-01-01 14:19:40;21.7;36.6
2020-01-01 14:19:41;21.7;36.6
2020-01-01 14:19:42;21.8;36.4
2020-01-01 14:19:43;21.7;36.6
2020-01-01 14:19:44;21.7;36.8
2020-01-01 14:19:45;21.8;37.0
2020-01-01 14:19:46;21.9;37.0
2020-01-01 14:19:47;21.9;37.0
2020-01-01 14:19:48;22.0;36.8
2020-01-01 14:19:49;21.9;36.8
2020-01-01 14:19:50;21.8;36.6
2020-01-01 14:19:51;21.7;36.4
2020-01-01 14:19:52;21.7;36.6
2020-01-01 14:19:53;21.7;36.4
2020-01-01 14:19:54;21.8;36.2
2020-01-01 14:19:55;21.8;36.2
2020-01-01 14:19:56;21.7;36.2
2020-01-01 14:19:57;21.8;36.2
2020-01-01 14:19:58;21.9;36.2
2020-01-01 14:19:59;21.8;36.0
2020-01-01 14:20:00;21.7;35.8
2020-01-01 14:20:01;21.6;35.6
2020-01-01 14:20:02;21.6;35.8
2020-01-01 14:20:03;21.5;35.8
2020-01-01 14:20:04;21.4;36.0
2020-01-01 14:20:05;21.4;36.2
2020-01-01 14:20:06;21.3;36.0
2020-01-01 14:20:07;21.2;36.2
2020-01-01 14:20:08;21.2;36.4
2020-01-01 14:20:09;21.2;36.2
2020-01-01 14:20:10;21.3;36.2
2020-01-01 14:20:11;21.3;36.4
2020-01-01 14:20:12;21.3;36.4
2020-01-01 14:20:13;21.4;36.2
2020-01-01 14:20:14;21.3;36.0
2020-01-01 14:20:15;21.3;36.0
2020-01-01 14:20:16;21.4;36.2
2020-01-01 14:20:17;21.4;36.4
2020-01-01 14:20:18;21.5;36.2
2020-01-01 14:20:19;21.4;36.0
2020-01-01 14:20:20;21.3;36.0
2020-01-01 14:20:21;21.3;35.8
2020-01-01 14:20:22;21.2;35.6
2020-01-01 14:20:23;21.3;35.4
2020-01-01 14:20:24;21.2;35.199999999999996
2020-01-01 14:20:25;21.3;35.4
2020-01-01 14:20:26;21.2;35.4
2020-01-01 14:20:27;21.2;35.4
2020-01-01 14:20:28;21.3;35.4
2020-01-01 14:20:29;21.4;35.6
2020-01-01 14:20:30;21.4;35.6
2020-01-01 14:20:31;21.5;35.4
2020-01-01 14:20:32;21.5;35.199999999999996
2020-01-01 14:20:33;21.5;35.199999999999996
2020-01-01 14:20:34;21.5;35.0
2020-01-01 14:20:35;21.5;35.0
2020-01-01 14:20:36;21.4;35.199999999999996
2020-01-01 14:20:37;21.4;35.4
2020-01-01 14:20:38;21.3;35.199999999999996
2020-01-01 14:20:39;21.4;35.199999999999996
2020-01-01 14:20:40;21.4;35.4
2020-01-01 14:20:41;21.5;35.4
2020-01-01 14:20:42;21.5;35.4
2020-01-01 14:20:43;21.5;35.6
2020-01-01 14:20:44;21.6;35.8
2020-01-01 14:20:45;21.7;35.6
2020-01-01 14:20:46;21.8;35.8
2020-01-01 14:20:47;21.7;35.8
2020-01-01 14:20:48;21.6;36.0
2020-01-01 14:20:49;21.6;36.2
2020-01-01 14:20:50;21.7;36.0
2020-01-01 14:20:51;21.8;36.0
2020-01-01 14:20:52;21.7;36.0
2020-01-01 14:20:53;21.8;35.8
2020-01-01 14:20:54;21.7;35.8
2020-01-01 14:20:55;21.8;35.8
2020-01-01 14:20:56;21.9;35.6
2020-01-01 14:20:57;21.8;35.8
2020-01-01 14:20:58;21.9;36.0
2020-01-01 14:20:59;21.9;36.0
2020-01-01 14:21:00;21.9;35.8
2020-01-01 14:21:01;21.9;36.0
2020-01-01 14:21:02;21.8;36.0
2020-01-01 14:21:03;21.7;36.2
2020-01-01 14:21:04;21.8;36.4
2020-01-01 14:21:05;21.9;36.2
2020-01-01 14:21:06;21.8;36.4
2020-01-01 14:21:07;21.7;36.6
2020-01-01 14:21:08;21.7;36.8
2020-01-01 14:21:09;21.7;36.8
2020-01-01 14:21:10;21.7;37.0
2020-01-01 14:21:11;21.7;37.2
2020-01-01 14:21:12;21.8;37.0
2020-01-01 14:21:13;21.8;37.2
2020-01-01 14:21:14;21.8;37.4
2020-01-01 14:21:15;21.7;37.4
2020-01-01 14:21:16;21.7;37.4
2020-01-01 14:21:17;21.8;37.4
2020-01-01 14:21:18;21.7;37.4
2020-01-01 14:21:19;21.7;37.2
2020-01-01 14:21:20;21.8;37.0
2020-01-01 14:21:21;21.8;37.0
2020-01-01 14:21:22;21.8;37.2
2020-01-01 14:21:23;21.9;37.4
2020-01-01 14:21:24;21.9;37.4
2020-01-01 14:21:25;21.9;37.4
2020-01-01 14:21:26;21.8;37.2
2020-01-01 14:21:27;21.7;37.2
2020-01-01 14:21:28;21.7;37.2
2020-01-01 14:21:29;21.7;37.4
2020-01-01 14:21:30;21.6;37.4
2020-01-01 14:21:31;21.7;37.4
2020-01-01 14:21:32;21.7;37.4
2020-01-01 14:21:33;21.6;37.6
2020-01-01 14:21:34;21.5;37.8
2020-01-01 14:21:35;21.6;37.6
2020-01-01 14:21:36;21.6;37.4
2020-01-01 14:21:37;21.5;37.2
2020-01-01 14:21:38;21.4;37.2
2020-01-01 14:21:39;21.3;37.2
2020-01-01 14:21:40;21.2;37.4
2020-01-01 14:21:41;21.1;37.4
2020-01-01 14:21:42;21.0;37.6
2020-01-01 14:21:43;20.9;37.6
2020-01-01 14:21:44;20.8;37.4
2020-01-01 14:21:45;20.8;37.6
2020-01-01 14:21:46;20.9;37.8
2020-01-01 14:21:47;21.0;37.8
2020-01-01 14:21:48;20.9;38.0
2020-01-01 14:21:49;20.9;38.2
2020-01-01 14:21:50;21.0;38.2
2020-01-01 14:21:51;21.1;38.2
2020-01-01 14:21:52;21.0;38.2
2020-01-01 14:21:53;21.1;38.0
2020-01-01 14:21:54;21.2;38.2
2020-01-01 14:21:55;21.3;38.4
2020-01-01 14:21:56;21.4;38.6
2020-01-01 14:21:57;21.3;38.6
2020-01-01 14:21:58;21.4;38.8
2020-01-01 14:21:59;21.4;39.0
2020-01-01 14:22:00;21.4;38.8
2020-01-01 14:22:01;21.3;38.8
2020-01-01 14:22:02;21.3;38.6
2020-01-01 14:22:03;21.4;38.8
