transaction_id,line_id,customer_id,product_id,transaction_date,quantity,price,total
TX-8297792551,TX-8297792551-0001,CST-2945256343,PRD-9153225765,2023-01-06,1,6.99,6.99
TX-8297792551,TX-8297792551-0002,CST-2945256343,PRD-9327622206,2023-01-06,2,1.39,2.78
TX-8297792551,TX-8297792551-0003,CST-2945256343,PRD-7146890460,2023-01-06,1,0.99,0.99
TX-8297792551,TX-8297792551-0004,CST-2945256343,PRD-7146890460,2023-01-06,1,0.99,0.99
TX-8297792551,TX-8297792551-0005,CST-2945256343,PRD-9272036524,2023-01-06,2,6.49,12.98
TX-7829672751,TX-7829672751-0001,CST-7581089677,PRD-0909181025,2023-01-06,1,2.75,2.75
TX-8767931169,TX-8767931169-0001,CST-0018848402,PRD-5182114600,2023-01-06,1,1.99,1.99
TX-8767931169,TX-8767931169-0002,CST-0018848402,PRD-8371918656,2023-01-06,7,0.99,6.93
TX-8767931169,TX-8767931169-0003,CST-0018848402,PRD-2495259776,2023-01-06,2,2.79,5.58
TX-8767931169,TX-8767931169-0004,CST-0018848402,PRD-8194439554,2023-01-06,1,1.19,1.19
TX-3614301263,TX-3614301263-0001,CST-9859945007,PRD-8518368548,2023-01-06,3,2.49,7.47
TX-7990196369,TX-7990196369-0001,CST-3955214264,PRD-6989027398,2023-01-06,1,0.79,0.79
TX-7990196369,TX-7990196369-0002,CST-3955214264,PRD-9528238239,2023-01-06,1,1.59,1.59
TX-7990196369,TX-7990196369-0003,CST-3955214264,PRD-1191876454,2023-01-06,1,5.29,5.29
TX-7990196369,TX-7990196369-0004,CST-3955214264,PRD-2495259776,2023-01-06,2,2.79,5.58
TX-7990196369,TX-7990196369-0005,CST-3955214264,PRD-0909181025,2023-01-06,1,2.75,2.75
TX-4667386616,TX-4667386616-0001,CST-0703678591,PRD-6989027398,2023-01-06,1,0.79,0.79
TX-4667386616,TX-4667386616-0002,CST-0703678591,PRD-2495259776,2023-01-06,1,2.79,2.79
TX-4667386616,TX-4667386616-0003,CST-0703678591,PRD-9153225765,2023-01-06,2,6.99,13.98
TX-4667386616,TX-4667386616-0004,CST-0703678591,PRD-8194439554,2023-01-06,1,1.19,1.19
TX-4667386616,TX-4667386616-0005,CST-0703678591,PRD-8653060450,2023-01-06,2,1.29,2.58
TX-4516511918,TX-4516511918-0001,CST-0428976817,PRD-3365821904,2023-01-06,1,2.99,2.99
TX-4516511918,TX-4516511918-0002,CST-0428976817,PRD-9153225765,2023-01-06,7,6.99,48.93
TX-4516511918,TX-4516511918-0003,CST-0428976817,PRD-9153225765,2023-01-06,2,6.99,13.98
TX-4516511918,TX-4516511918-0004,CST-0428976817,PRD-6989027398,2023-01-06,1,0.79,0.79
TX-4516511918,TX-4516511918-0005,CST-0428976817,PRD-2495259776,2023-01-06,2,2.79,5.58
TX-5872509558,TX-5872509558-0001,CST-5698261395,PRD-2495259776,2023-01-06,6,2.79,16.74
TX-5872509558,TX-5872509558-0002,CST-5698261395,PRD-7146890460,2023-01-06,2,0.99,1.98
TX-5872509558,TX-5872509558-0003,CST-5698261395,PRD-2495259776,2023-01-06,2,2.79,5.58
TX-9939273703,TX-9939273703-0001,CST-5711612324,PRD-3831087526,2023-01-06,1,14.17,14.17
TX-9939273703,TX-9939273703-0002,CST-5711612324,PRD-3221082108,2023-01-06,1,1.19,1.19
TX-9939273703,TX-9939273703-0003,CST-5711612324,PRD-5182114600,2023-01-06,1,1.99,1.99
TX-9939273703,TX-9939273703-0004,CST-5711612324,PRD-9528238239,2023-01-06,2,1.59,3.18
TX-2782797271,TX-2782797271-0001,CST-2038886117,PRD-7601757841,2023-01-06,7,2.79,19.53
TX-7453484410,TX-7453484410-0001,CST-6649330867,PRD-9036649921,2023-01-06,2,2.99,5.98
TX-7453484410,TX-7453484410-0002,CST-6649330867,PRD-9528238239,2023-01-06,1,1.59,1.59
TX-4887793332,TX-4887793332-0001,CST-2746461013,PRD-7146890460,2023-01-06,1,0.99,0.99
TX-4887793332,TX-4887793332-0002,CST-2746461013,PRD-2495259776,2023-01-06,2,2.79,5.58
TX-4887793332,TX-4887793332-0003,CST-2746461013,PRD-9327622206,2023-01-06,3,1.39,4.17
TX-4887793332,TX-4887793332-0004,CST-2746461013,PRD-8371918656,2023-01-06,1,0.99,0.99
TX-4887793332,TX-4887793332-0005,CST-2746461013,PRD-9153225765,2023-01-06,1,6.99,6.99
TX-7514675126,TX-7514675126-0001,CST-0332599970,PRD-9153225765,2023-01-06,1,6.99,6.99
TX-7514675126,TX-7514675126-0002,CST-0332599970,PRD-9528238239,2023-01-06,1,1.59,1.59
TX-7514675126,TX-7514675126-0003,CST-0332599970,PRD-8843993334,2023-01-06,1,1.29,1.29
TX-2187057228,TX-2187057228-0001,CST-4105545697,PRD-5182114600,2023-01-06,1,1.99,1.99
TX-2187057228,TX-2187057228-0002,CST-4105545697,PRD-9327622206,2023-01-06,2,1.39,2.78
TX-6958537940,TX-6958537940-0001,CST-3751102165,PRD-3221082108,2023-01-06,2,1.19,2.38
TX-6958537940,TX-6958537940-0002,CST-3751102165,PRD-9327622206,2023-01-06,1,1.39,1.39
TX-6958537940,TX-6958537940-0003,CST-3751102165,PRD-7146890460,2023-01-06,1,0.99,0.99
TX-6958537940,TX-6958537940-0004,CST-3751102165,PRD-9036649921,2023-01-06,1,2.99,2.99
TX-3288580558,TX-3288580558-0001,CST-8426882497,PRD-3221082108,2023-01-06,2,1.19,2.38
TX-1039530613,TX-1039530613-0001,CST-1424096224,PRD-2996275991,2023-01-06,1,2.09,2.09
TX-1039530613,TX-1039530613-0002,CST-1424096224,PRD-5182114600,2023-01-06,3,1.99,5.97
TX-1118915067,TX-1118915067-0001,CST-4257947274,PRD-2996275991,2023-01-06,1,2.09,2.09
TX-1118915067,TX-1118915067-0002,CST-4257947274,PRD-8371918656,2023-01-06,2,0.99,1.98
TX-1118915067,TX-1118915067-0003,CST-4257947274,PRD-2996275991,2023-01-06,7,2.09,14.63
TX-1118915067,TX-1118915067-0004,CST-4257947274,PRD-9528238239,2023-01-06,1,1.59,1.59
TX-3757370573,TX-3757370573-0001,CST-0428976817,PRD-5827931980,2023-01-06,1,1.19,1.19
TX-3757370573,TX-3757370573-0002,CST-0428976817,PRD-8653060450,2023-01-06,7,1.29,9.03
TX-3757370573,TX-3757370573-0003,CST-0428976817,PRD-8653060450,2023-01-06,1,1.29,1.29
TX-4694795180,TX-4694795180-0001,CST-9762898850,PRD-8194439554,2023-01-06,1,1.19,1.19
TX-4694795180,TX-4694795180-0002,CST-9762898850,PRD-9327622206,2023-01-06,7,1.39,9.73
TX-4694795180,TX-4694795180-0003,CST-9762898850,PRD-7601757841,2023-01-06,3,2.79,8.37
TX-4694795180,TX-4694795180-0004,CST-9762898850,PRD-9327622206,2023-01-06,1,1.39,1.39
TX-4690294978,TX-4690294978-0001,CST-4319107358,PRD-3221082108,2023-01-06,3,1.19,3.57
TX-4690294978,TX-4690294978-0002,CST-4319107358,PRD-0909181025,2023-01-06,1,2.75,2.75
TX-4690294978,TX-4690294978-0003,CST-4319107358,PRD-1191876454,2023-01-06,1,5.29,5.29
TX-9036700365,TX-9036700365-0001,CST-7633836137,PRD-9528238239,2023-01-06,2,1.59,3.18
TX-9036700365,TX-9036700365-0002,CST-7633836137,PRD-8194439554,2023-01-06,2,1.19,2.38
TX-9036700365,TX-9036700365-0003,CST-7633836137,PRD-3605380219,2023-01-06,2,1.29,2.58
TX-8716569059,TX-8716569059-0001,CST-5249108601,PRD-9153225765,2023-01-06,2,6.99,13.98
TX-8716569059,TX-8716569059-0002,CST-5249108601,PRD-7146890460,2023-01-06,3,0.99,2.97
TX-8716569059,TX-8716569059-0003,CST-5249108601,PRD-6934012489,2023-01-06,2,0.69,1.38
TX-8716569059,TX-8716569059-0004,CST-5249108601,PRD-9153225765,2023-01-06,1,6.99,6.99
TX-8716569059,TX-8716569059-0005,CST-5249108601,PRD-9036649921,2023-01-06,1,2.99,2.99
TX-7651550003,TX-7651550003-0001,CST-9808362291,PRD-9327622206,2023-01-06,1,1.39,1.39
TX-8799380316,TX-8799380316-0001,CST-3012222436,PRD-2495259776,2023-01-06,1,2.79,2.79
TX-8799380316,TX-8799380316-0002,CST-3012222436,PRD-3605380219,2023-01-06,6,1.29,7.74
TX-8799380316,TX-8799380316-0003,CST-3012222436,PRD-6989027398,2023-01-06,2,0.79,1.58
TX-8799380316,TX-8799380316-0004,CST-3012222436,PRD-8371918656,2023-01-06,4,0.99,3.96
TX-7664144238,TX-7664144238-0001,CST-8661072468,PRD-8518368548,2023-01-06,1,2.49,2.49
TX-7664144238,TX-7664144238-0002,CST-8661072468,PRD-9272036524,2023-01-06,2,6.49,12.98
TX-7664144238,TX-7664144238-0003,CST-8661072468,PRD-6934012489,2023-01-06,1,0.69,0.69
TX-7664144238,TX-7664144238-0004,CST-8661072468,PRD-9327622206,2023-01-06,2,1.39,2.78
TX-7664144238,TX-7664144238-0005,CST-8661072468,PRD-6989027398,2023-01-06,2,0.79,1.58
TX-0075135908,TX-0075135908-0001,CST-1405093551,PRD-2495259776,2023-01-06,1,2.79,2.79
TX-2060018682,TX-2060018682-0001,CST-0703678591,PRD-3365821904,2023-01-06,1,2.99,2.99
TX-2060018682,TX-2060018682-0002,CST-0703678591,PRD-5827931980,2023-01-06,1,1.19,1.19
TX-2060018682,TX-2060018682-0003,CST-0703678591,PRD-6934012489,2023-01-06,1,0.69,0.69
TX-4273325484,TX-4273325484-0001,CST-6944306768,PRD-3365821904,2023-01-06,1,2.99,2.99
TX-8500940526,TX-8500940526-0001,CST-7309194472,PRD-8653060450,2023-01-06,1,1.29,1.29
TX-8500940526,TX-8500940526-0002,CST-7309194472,PRD-3365821904,2023-01-06,2,2.99,5.98
TX-8500940526,TX-8500940526-0003,CST-7309194472,PRD-8518368548,2023-01-06,2,2.49,4.98
TX-8500940526,TX-8500940526-0004,CST-7309194472,PRD-7146890460,2023-01-06,1,0.99,0.99
TX-8500940526,TX-8500940526-0005,CST-7309194472,PRD-5182114600,2023-01-06,3,1.99,5.97
TX-4087640872,TX-4087640872-0001,CST-1013929259,PRD-7146890460,2023-01-06,6,0.99,5.94
TX-4087640872,TX-4087640872-0002,CST-1013929259,PRD-8371918656,2023-01-06,2,0.99,1.98
TX-4087640872,TX-4087640872-0003,CST-1013929259,PRD-8371918656,2023-01-06,2,0.99,1.98
TX-4087640872,TX-4087640872-0004,CST-1013929259,PRD-9528238239,2023-01-06,1,1.59,1.59
TX-9372619491,TX-9372619491-0001,CST-9474936247,PRD-2495259776,2023-01-06,7,2.79,19.53
TX-9634741493,TX-9634741493-0001,CST-7227746834,PRD-9528238239,2023-01-06,1,1.59,1.59
TX-9634741493,TX-9634741493-0002,CST-7227746834,PRD-0909181025,2023-01-06,2,2.75,5.5
TX-9634741493,TX-9634741493-0003,CST-7227746834,PRD-2495259776,2023-01-06,1,2.79,2.79
TX-1801238940,TX-1801238940-0001,CST-6673054307,PRD-3831087526,2023-01-06,5,14.17,70.85
TX-1801238940,TX-1801238940-0002,CST-6673054307,PRD-6934012489,2023-01-06,3,0.69,2.07
TX-1801238940,TX-1801238940-0003,CST-6673054307,PRD-9153225765,2023-01-06,1,6.99,6.99
TX-9756187141,TX-9756187141-0001,CST-2522859893,PRD-5182114600,2023-01-06,2,1.99,3.98
TX-9756187141,TX-9756187141-0002,CST-2522859893,PRD-7146890460,2023-01-06,1,0.99,0.99
TX-9756187141,TX-9756187141-0003,CST-2522859893,PRD-3831087526,2023-01-06,1,14.17,14.17
TX-3212686555,TX-3212686555-0001,CST-6673054307,PRD-8843993334,2023-01-06,4,1.29,5.16
TX-3212686555,TX-3212686555-0002,CST-6673054307,PRD-3605380219,2023-01-06,3,1.29,3.87
TX-8267396316,TX-8267396316-0001,CST-6828667853,PRD-3365821904,2023-01-06,1,2.99,2.99
TX-8267396316,TX-8267396316-0002,CST-6828667853,PRD-8843993334,2023-01-06,1,1.29,1.29
TX-8267396316,TX-8267396316-0003,CST-6828667853,PRD-9272036524,2023-01-06,2,6.49,12.98
TX-8267396316,TX-8267396316-0004,CST-6828667853,PRD-8371918656,2023-01-06,1,0.99,0.99
TX-8267396316,TX-8267396316-0005,CST-6828667853,PRD-9327622206,2023-01-06,1,1.39,1.39
TX-3499145297,TX-3499145297-0001,CST-6183246719,PRD-8653060450,2023-01-06,6,1.29,7.74
TX-3499145297,TX-3499145297-0002,CST-6183246719,PRD-7146890460,2023-01-06,1,0.99,0.99
TX-3499145297,TX-3499145297-0003,CST-6183246719,PRD-8843993334,2023-01-06,1,1.29,1.29
TX-3499145297,TX-3499145297-0004,CST-6183246719,PRD-6989027398,2023-01-06,2,0.79,1.58
TX-1387636303,TX-1387636303-0001,CST-8661072468,PRD-2495259776,2023-01-06,4,2.79,11.16
TX-1387636303,TX-1387636303-0002,CST-8661072468,PRD-8194439554,2023-01-06,1,1.19,1.19
TX-1387636303,TX-1387636303-0003,CST-8661072468,PRD-9036649921,2023-01-06,1,2.99,2.99
TX-1644608607,TX-1644608607-0001,CST-9366144200,PRD-3365821904,2023-01-06,1,2.99,2.99
TX-1644608607,TX-1644608607-0002,CST-9366144200,PRD-3365821904,2023-01-06,1,2.99,2.99
TX-1644608607,TX-1644608607-0003,CST-9366144200,PRD-3831087526,2023-01-06,5,14.17,70.85
TX-1773009494,TX-1773009494-0001,CST-4208467495,PRD-2495259776,2023-01-06,7,2.79,19.53
TX-1773009494,TX-1773009494-0002,CST-4208467495,PRD-3605380219,2023-01-06,1,1.29,1.29
TX-1773009494,TX-1773009494-0003,CST-4208467495,PRD-2996275991,2023-01-06,1,2.09,2.09
TX-1773009494,TX-1773009494-0004,CST-4208467495,PRD-2495259776,2023-01-06,7,2.79,19.53
TX-4560313274,TX-4560313274-0001,CST-6783407973,PRD-9153225765,2023-01-06,2,6.99,13.98
TX-4560313274,TX-4560313274-0002,CST-6783407973,PRD-3365821904,2023-01-06,1,2.99,2.99
TX-4560313274,TX-4560313274-0003,CST-6783407973,PRD-9528238239,2023-01-06,1,1.59,1.59
TX-5689938116,TX-5689938116-0001,CST-2129652603,PRD-2495259776,2023-01-06,2,2.79,5.58
TX-5689938116,TX-5689938116-0002,CST-2129652603,PRD-1191876454,2023-01-06,1,5.29,5.29
TX-5689938116,TX-5689938116-0003,CST-2129652603,PRD-3221082108,2023-01-06,1,1.19,1.19
TX-5689938116,TX-5689938116-0004,CST-2129652603,PRD-8843993334,2023-01-06,7,1.29,9.03
TX-7202411652,TX-7202411652-0001,CST-8814194289,PRD-0909181025,2023-01-06,1,2.75,2.75
TX-9860812722,TX-9860812722-0001,CST-6820056812,PRD-7601757841,2023-01-06,1,2.79,2.79
TX-9860812722,TX-9860812722-0002,CST-6820056812,PRD-8843993334,2023-01-06,3,1.29,3.87
TX-6007188184,TX-6007188184-0001,CST-1223458029,PRD-5182114600,2023-01-06,2,1.99,3.98
TX-6007188184,TX-6007188184-0002,CST-1223458029,PRD-9528238239,2023-01-06,1,1.59,1.59
TX-6007188184,TX-6007188184-0003,CST-1223458029,PRD-5182114600,2023-01-06,1,1.99,1.99
TX-6007188184,TX-6007188184-0004,CST-1223458029,PRD-7146890460,2023-01-06,1,0.99,0.99
TX-9236217676,TX-9236217676-0001,CST-9690629638,PRD-8653060450,2023-01-06,1,1.29,1.29
TX-9236217676,TX-9236217676-0002,CST-9690629638,PRD-8518368548,2023-01-06,5,2.49,12.45
TX-9236217676,TX-9236217676-0003,CST-9690629638,PRD-8194439554,2023-01-06,1,1.19,1.19
TX-9236217676,TX-9236217676-0004,CST-9690629638,PRD-1191876454,2023-01-06,1,5.29,5.29
TX-6393712643,TX-6393712643-0001,CST-9762898850,PRD-9528238239,2023-01-06,3,1.59,4.77
TX-6393712643,TX-6393712643-0002,CST-9762898850,PRD-9528238239,2023-01-06,1,1.59,1.59
TX-6393712643,TX-6393712643-0003,CST-9762898850,PRD-3365821904,2023-01-06,1,2.99,2.99
TX-6393712643,TX-6393712643-0004,CST-9762898850,PRD-2996275991,2023-01-06,4,2.09,8.36
TX-6393712643,TX-6393712643-0005,CST-9762898850,PRD-8371918656,2023-01-06,2,0.99,1.98
TX-7814631889,TX-7814631889-0001,CST-2522859893,PRD-3605380219,2023-01-06,1,1.29,1.29
TX-7814631889,TX-7814631889-0002,CST-2522859893,PRD-2996275991,2023-01-06,1,2.09,2.09
TX-5709678191,TX-5709678191-0001,CST-6644891452,PRD-3831087526,2023-01-06,1,14.17,14.17
TX-5709678191,TX-5709678191-0002,CST-6644891452,PRD-8194439554,2023-01-06,4,1.19,4.76
TX-5709678191,TX-5709678191-0003,CST-6644891452,PRD-1191876454,2023-01-06,1,5.29,5.29
TX-8893159592,TX-8893159592-0001,CST-8940022141,PRD-9153225765,2023-01-06,1,6.99,6.99
TX-6558391141,TX-6558391141-0001,CST-1585257133,PRD-9036649921,2023-01-06,1,2.99,2.99
TX-6558391141,TX-6558391141-0002,CST-1585257133,PRD-8653060450,2023-01-06,1,1.29,1.29
TX-6558391141,TX-6558391141-0003,CST-1585257133,PRD-0909181025,2023-01-06,2,2.75,5.5
TX-5465088566,TX-5465088566-0001,CST-7740892988,PRD-9153225765,2023-01-06,3,6.99,20.97
TX-5465088566,TX-5465088566-0002,CST-7740892988,PRD-2996275991,2023-01-06,5,2.09,10.45
TX-5465088566,TX-5465088566-0003,CST-7740892988,PRD-5827931980,2023-01-06,1,1.19,1.19
TX-4281340240,TX-4281340240-0001,CST-4672301470,PRD-9153225765,2023-01-06,1,6.99,6.99
TX-4281340240,TX-4281340240-0002,CST-4672301470,PRD-7601757841,2023-01-06,2,2.79,5.58
TX-2601505131,TX-2601505131-0001,CST-6649330867,PRD-2996275991,2023-01-06,1,2.09,2.09
TX-2601505131,TX-2601505131-0002,CST-6649330867,PRD-2996275991,2023-01-06,2,2.09,4.18
TX-2601505131,TX-2601505131-0003,CST-6649330867,PRD-8194439554,2023-01-06,1,1.19,1.19
TX-0868909029,TX-0868909029-0001,CST-8545625501,PRD-8371918656,2023-01-06,1,0.99,0.99
TX-0868909029,TX-0868909029-0002,CST-8545625501,PRD-7601757841,2023-01-06,6,2.79,16.74
TX-0868909029,TX-0868909029-0003,CST-8545625501,PRD-9036649921,2023-01-06,1,2.99,2.99
TX-0868909029,TX-0868909029-0004,CST-8545625501,PRD-8843993334,2023-01-06,4,1.29,5.16
TX-0868909029,TX-0868909029-0005,CST-8545625501,PRD-3365821904,2023-01-06,2,2.99,5.98
TX-7139126261,TX-7139126261-0001,CST-1424096224,PRD-8653060450,2023-01-06,2,1.29,2.58
TX-7139126261,TX-7139126261-0002,CST-1424096224,PRD-9036649921,2023-01-06,1,2.99,2.99
TX-4368615781,TX-4368615781-0001,CST-0795916691,PRD-9327622206,2023-01-06,2,1.39,2.78
TX-9401875350,TX-9401875350-0001,CST-2586723130,PRD-7146890460,2023-01-06,1,0.99,0.99
TX-9401875350,TX-9401875350-0002,CST-2586723130,PRD-9528238239,2023-01-06,1,1.59,1.59
TX-9401875350,TX-9401875350-0003,CST-2586723130,PRD-2495259776,2023-01-06,3,2.79,8.37
TX-9401875350,TX-9401875350-0004,CST-2586723130,PRD-8653060450,2023-01-06,2,1.29,2.58
TX-1939099579,TX-1939099579-0001,CST-3012222436,PRD-6989027398,2023-01-06,2,0.79,1.58
TX-1939099579,TX-1939099579-0002,CST-3012222436,PRD-9528238239,2023-01-06,1,1.59,1.59
TX-1939099579,TX-1939099579-0003,CST-3012222436,PRD-8371918656,2023-01-06,3,0.99,2.97
TX-1939099579,TX-1939099579-0004,CST-3012222436,PRD-8371918656,2023-01-06,1,0.99,0.99
TX-0806423486,TX-0806423486-0001,CST-1033487055,PRD-7146890460,2023-01-06,1,0.99,0.99
TX-2837095749,TX-2837095749-0001,CST-7607317020,PRD-9153225765,2023-01-06,1,6.99,6.99
TX-2837095749,TX-2837095749-0002,CST-7607317020,PRD-8653060450,2023-01-06,2,1.29,2.58
TX-2837095749,TX-2837095749-0003,CST-7607317020,PRD-8518368548,2023-01-06,1,2.49,2.49
TX-2837095749,TX-2837095749-0004,CST-7607317020,PRD-2495259776,2023-01-06,1,2.79,2.79
TX-9897423884,TX-9897423884-0001,CST-0116267234,PRD-8371918656,2023-01-06,1,0.99,0.99
TX-9897423884,TX-9897423884-0002,CST-0116267234,PRD-7146890460,2023-01-06,1,0.99,0.99
TX-6381435083,TX-6381435083-0001,CST-5305483982,PRD-9272036524,2023-01-06,4,6.49,25.96
TX-9483046157,TX-9483046157-0001,CST-9262372939,PRD-6989027398,2023-01-06,7,0.79,5.53
TX-9483046157,TX-9483046157-0002,CST-9262372939,PRD-2495259776,2023-01-06,1,2.79,2.79
TX-9483046157,TX-9483046157-0003,CST-9262372939,PRD-9528238239,2023-01-06,2,1.59,3.18
TX-9483046157,TX-9483046157-0004,CST-9262372939,PRD-5182114600,2023-01-06,1,1.99,1.99
TX-9483046157,TX-9483046157-0005,CST-9262372939,PRD-5827931980,2023-01-06,2,1.19,2.38
TX-4486570563,TX-4486570563-0001,CST-6643040271,PRD-3831087526,2023-01-06,1,14.17,14.17
TX-4486570563,TX-4486570563-0002,CST-6643040271,PRD-9327622206,2023-01-06,1,1.39,1.39
TX-7865847687,TX-7865847687-0001,CST-2707675559,PRD-9528238239,2023-01-06,7,1.59,11.13
TX-7865847687,TX-7865847687-0002,CST-2707675559,PRD-8843993334,2023-01-06,1,1.29,1.29
TX-7865847687,TX-7865847687-0003,CST-2707675559,PRD-9528238239,2023-01-06,2,1.59,3.18
TX-7865847687,TX-7865847687-0004,CST-2707675559,PRD-8371918656,2023-01-06,1,0.99,0.99
TX-8198517351,TX-8198517351-0001,CST-9314975302,PRD-9036649921,2023-01-06,1,2.99,2.99
TX-8198517351,TX-8198517351-0002,CST-9314975302,PRD-9153225765,2023-01-06,1,6.99,6.99
TX-8198517351,TX-8198517351-0003,CST-9314975302,PRD-0909181025,2023-01-06,1,2.75,2.75
TX-1925194052,TX-1925194052-0001,CST-3069151190,PRD-8194439554,2023-01-06,2,1.19,2.38
TX-6770689606,TX-6770689606-0001,CST-4257947274,PRD-3221082108,2023-01-06,3,1.19,3.57
TX-6770689606,TX-6770689606-0002,CST-4257947274,PRD-6934012489,2023-01-06,4,0.69,2.76
TX-6770689606,TX-6770689606-0003,CST-4257947274,PRD-8518368548,2023-01-06,1,2.49,2.49
TX-3321514527,TX-3321514527-0001,CST-9813119566,PRD-6989027398,2023-01-06,7,0.79,5.53
TX-3321514527,TX-3321514527-0002,CST-9813119566,PRD-8843993334,2023-01-06,1,1.29,1.29
TX-3321514527,TX-3321514527-0003,CST-9813119566,PRD-5182114600,2023-01-06,3,1.99,5.97
TX-3321514527,TX-3321514527-0004,CST-9813119566,PRD-3831087526,2023-01-06,1,14.17,14.17
TX-3321514527,TX-3321514527-0005,CST-9813119566,PRD-7146890460,2023-01-06,1,0.99,0.99
TX-0390692853,TX-0390692853-0001,CST-2945256343,PRD-7601757841,2023-01-06,1,2.79,2.79
TX-0390692853,TX-0390692853-0002,CST-2945256343,PRD-3221082108,2023-01-06,2,1.19,2.38
TX-0390692853,TX-0390692853-0003,CST-2945256343,PRD-6934012489,2023-01-06,1,0.69,0.69
TX-0390692853,TX-0390692853-0004,CST-2945256343,PRD-3365821904,2023-01-06,4,2.99,11.96
TX-3492962740,TX-3492962740-0001,CST-4105545697,PRD-9528238239,2023-01-06,1,1.59,1.59
TX-3492962740,TX-3492962740-0002,CST-4105545697,PRD-3605380219,2023-01-06,5,1.29,6.45
TX-3492962740,TX-3492962740-0003,CST-4105545697,PRD-6934012489,2023-01-06,1,0.69,0.69
TX-9866163435,TX-9866163435-0001,CST-2449980078,PRD-7146890460,2023-01-06,2,0.99,1.98
TX-6764269383,TX-6764269383-0001,CST-4495824410,PRD-7601757841,2023-01-06,1,2.79,2.79
TX-6764269383,TX-6764269383-0002,CST-4495824410,PRD-3365821904,2023-01-06,7,2.99,20.93
TX-6764269383,TX-6764269383-0003,CST-4495824410,PRD-8194439554,2023-01-06,1,1.19,1.19
TX-6764269383,TX-6764269383-0004,CST-4495824410,PRD-0909181025,2023-01-06,1,2.75,2.75
TX-6764269383,TX-6764269383-0005,CST-4495824410,PRD-9272036524,2023-01-06,1,6.49,6.49
TX-8940841646,TX-8940841646-0001,CST-9813119566,PRD-9327622206,2023-01-06,1,1.39,1.39
TX-8940841646,TX-8940841646-0002,CST-9813119566,PRD-9272036524,2023-01-06,1,6.49,6.49
TX-8940841646,TX-8940841646-0003,CST-9813119566,PRD-1191876454,2023-01-06,7,5.29,37.03
TX-7817313241,TX-7817313241-0001,CST-3955214264,PRD-9327622206,2023-01-06,1,1.39,1.39
TX-7817313241,TX-7817313241-0002,CST-3955214264,PRD-3221082108,2023-01-06,7,1.19,8.33
TX-3776313768,TX-3776313768-0001,CST-0807940585,PRD-3605380219,2023-01-06,1,1.29,1.29
TX-3776313768,TX-3776313768-0002,CST-0807940585,PRD-6989027398,2023-01-06,4,0.79,3.16
TX-0437216612,TX-0437216612-0001,CST-3969742322,PRD-9528238239,2023-01-06,1,1.59,1.59
TX-0437216612,TX-0437216612-0002,CST-3969742322,PRD-2495259776,2023-01-06,2,2.79,5.58
TX-0437216612,TX-0437216612-0003,CST-3969742322,PRD-5827931980,2023-01-06,4,1.19,4.76
TX-0437216612,TX-0437216612-0004,CST-3969742322,PRD-0909181025,2023-01-06,1,2.75,2.75
TX-2774121186,TX-2774121186-0001,CST-0633191990,PRD-5827931980,2023-01-06,1,1.19,1.19
TX-2774121186,TX-2774121186-0002,CST-0633191990,PRD-5827931980,2023-01-06,3,1.19,3.57
TX-2774121186,TX-2774121186-0003,CST-0633191990,PRD-3221082108,2023-01-06,2,1.19,2.38
TX-8809968078,TX-8809968078-0001,CST-4208467495,PRD-9272036524,2023-01-06,1,6.49,6.49
TX-8809968078,TX-8809968078-0002,CST-4208467495,PRD-8843993334,2023-01-06,2,1.29,2.58
TX-8809968078,TX-8809968078-0003,CST-4208467495,PRD-8194439554,2023-01-06,4,1.19,4.76
TX-8809968078,TX-8809968078-0004,CST-4208467495,PRD-6934012489,2023-01-06,4,0.69,2.76
TX-8809968078,TX-8809968078-0005,CST-4208467495,PRD-3831087526,2023-01-06,1,14.17,14.17
TX-5836362161,TX-5836362161-0001,CST-1231585208,PRD-5827931980,2023-01-06,3,1.19,3.57
TX-5836362161,TX-5836362161-0002,CST-1231585208,PRD-8653060450,2023-01-06,3,1.29,3.87
TX-5836362161,TX-5836362161-0003,CST-1231585208,PRD-9036649921,2023-01-06,1,2.99,2.99
TX-5836362161,TX-5836362161-0004,CST-1231585208,PRD-3365821904,2023-01-06,3,2.99,8.97
TX-3759360310,TX-3759360310-0001,CST-4188472566,PRD-7146890460,2023-01-06,2,0.99,1.98
TX-3759360310,TX-3759360310-0002,CST-4188472566,PRD-8843993334,2023-01-06,3,1.29,3.87
TX-3759360310,TX-3759360310-0003,CST-4188472566,PRD-2495259776,2023-01-06,7,2.79,19.53
TX-3759360310,TX-3759360310-0004,CST-4188472566,PRD-9327622206,2023-01-06,1,1.39,1.39
TX-7996949990,TX-7996949990-0001,CST-1231585208,PRD-9036649921,2023-01-06,2,2.99,5.98
TX-7996949990,TX-7996949990-0002,CST-1231585208,PRD-7146890460,2023-01-06,1,0.99,0.99
TX-8184957286,TX-8184957286-0001,CST-0369440121,PRD-8518368548,2023-01-06,1,2.49,2.49
TX-8184957286,TX-8184957286-0002,CST-0369440121,PRD-5182114600,2023-01-06,1,1.99,1.99
TX-8184957286,TX-8184957286-0003,CST-0369440121,PRD-9153225765,2023-01-06,1,6.99,6.99
TX-8184957286,TX-8184957286-0004,CST-0369440121,PRD-9528238239,2023-01-06,1,1.59,1.59
